internal_id,title,doi,year,source_db,ta_decision,ft_decision,ft_rationale,ft_matched_ic,ft_matched_ec,raw
4b8bbe26,A Procedure for Assessing the Influence of Problem Domain on Effort Estimation Consistency,10.1023/A:1025861011126,2003,springer,maybe,pending,"Abstract ausente impede avaliação rigorosa na fase de texto completo. Embora o título sugira estimativa de esforço em SW (potencialmente IC3), não há evidência no resumo de uso de process mining, event logs, modelagem estocástica ou análise de processos reais. A presença do abstract é essencial para diferenciar entre técnicas de estimação genéricas (possível EC3) e forecasting de métricas de proce",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Abstract ausente impede avaliação rigorosa na fase de texto completo. Embora o título sugira estimativa de esforço em SW (potencialmente IC3), não há evidência no resumo de uso de process mining, event logs, modelagem estocástica ou análise de processos reais. A presença do abstract é essencial para diferenciar entre técnicas de estimação genéricas (possível EC3) e forecasting de métricas de processo baseado em dados. Recomenda-se obtenção do te"
95bcd788,An Instrument for Measuring the Key Factors of Success in Software Process Improvement,10.1023/A:1009800404137,2000,springer,maybe,pending,"Abstract ausente impede avaliação rigorosa da triagem. O título sugere foco em medição e fatores de sucesso em melhoria de processos de software, com relevância potencial a IC4 (mineração de repositórios para processo) ou IC2 (modelagem de processos), mas sem o texto completo não é possível confirmar se o artigo aborda process mining, modelagem estocástica ou forecasting conforme escopo PATHCAST.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Abstract ausente impede avaliação rigorosa da triagem. O título sugere foco em medição e fatores de sucesso em melhoria de processos de software, com relevância potencial a IC4 (mineração de repositórios para processo) ou IC2 (modelagem de processos), mas sem o texto completo não é possível confirmar se o artigo aborda process mining, modelagem estocástica ou forecasting conforme escopo PATHCAST."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evid"
277a7036,Empirical Studies Applied to Software Process Models,10.1023/A:1009817721252,1999,springer,maybe,pending,"O resumo está ausente e a fonte bibliográfica não é verificável. O título 'Empirical Studies Applied to Software Process Models' sugere potencial relevância para modelagem de processos de software, mas sem acesso ao texto completo ou resumo, não é possível confirmar se o paper aborda process mining, modelagem estocástica, forecasting ou processos de desenvolvimento de software conforme escopo da S",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""O resumo está ausente e a fonte bibliográfica não é verificável. O título 'Empirical Studies Applied to Software Process Models' sugere potencial relevância para modelagem de processos de software, mas sem acesso ao texto completo ou resumo, não é possível confirmar se o paper aborda process mining, modelagem estocástica, forecasting ou processos de desenvolvimento de software conforme escopo da SLR PATHCAST. A data (1999) e o contexto histórico"
8f7e7afc,Product Driven Process Improvement PROFES Experiences at Dräger,10.1007/978-3-540-45051-1_22,2000,springer,maybe,pending,"Abstract completamente ausente. Título sugere melhoria de processo de software em contexto industrial (Dräger, PROFES), mas sem acesso ao conteúdo é impossível determinar se o artigo aborda process mining, modelagem estocástica, forecasting ou mineração de repositórios em processos de SW. A relevância marginal justifica 'pending' em vez de exclusão automática.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Abstract completamente ausente. Título sugere melhoria de processo de software em contexto industrial (Dräger, PROFES), mas sem acesso ao conteúdo é impossível determinar se o artigo aborda process mining, modelagem estocástica, forecasting ou mineração de repositórios em processos de SW. A relevância marginal justifica 'pending' em vez de exclusão automática."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [
    ""insufficient_abstr"
8dde4d61,Enhancements in Software Project Risk Management,10.1007/10722060_16,2000,springer,maybe,pending,"O resumo está ausente e o título 'Enhancements in Software Project Risk Management' sugere potencial relevância para processos de software, mas é insuficiente para confirmar alinhamento com os critérios específicos da SLR PATHCAST (process mining, modelagem estocástica, forecasting em processos de SW). Recomenda-se consulta ao texto completo para avaliação rigorosa.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""O resumo está ausente e o título 'Enhancements in Software Project Risk Management' sugere potencial relevância para processos de software, mas é insuficiente para confirmar alinhamento com os critérios específicos da SLR PATHCAST (process mining, modelagem estocástica, forecasting em processos de SW). Recomenda-se consulta ao texto completo para avaliação rigorosa."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""insufficient_abst"
80a44c97,Component Certification - What is the Value?,10.1007/3-540-36209-6_12,2002,springer,maybe,pending,"Resumo ausente impossibilita confirmação de aderência aos critérios IC1-IC4 (process mining, modelagem estocástica, forecasting em processos de SW, ou repository mining). Título 'Component Certification' sugere possível relevância a processos de engenharia de software, mas é insuficiente para decisão definitiva sem acesso ao texto completo. Requer leitura integral para avaliar se trata de processo",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Resumo ausente impossibilita confirmação de aderência aos critérios IC1-IC4 (process mining, modelagem estocástica, forecasting em processos de SW, ou repository mining). Título 'Component Certification' sugere possível relevância a processos de engenharia de software, mas é insuficiente para decisão definitiva sem acesso ao texto completo. Requer leitura integral para avaliar se trata de processo de desenvolvimento de SW ou outro domínio."",
  """
2f1ea499,Using FAME Assessments to Define Measurement Goals,10.1007/3-540-44704-0_18,2001,springer,maybe,pending,"Resumo completamente ausente impede avaliação confiável dos critérios de inclusão. Título 'Using FAME Assessments to Define Measurement Goals' sugere foco em frameworks de medição de software, potencialmente relevante para processos de SW, mas sem acesso ao conteúdo não é possível confirmar alinhamento com IC1-IC4 (process mining, modelagem estocástica, forecasting, ou mineração de repositórios). ",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Resumo completamente ausente impede avaliação confiável dos critérios de inclusão. Título 'Using FAME Assessments to Define Measurement Goals' sugere foco em frameworks de medição de software, potencialmente relevante para processos de SW, mas sem acesso ao conteúdo não é possível confirmar alinhamento com IC1-IC4 (process mining, modelagem estocástica, forecasting, ou mineração de repositórios). Requer leitura do texto completo para decisão fun"
ab5d4df6,SPI – A Guarantee for Success? – A Reality Story from Industry -,10.1007/978-3-540-45051-1_21,2000,springer,maybe,pending,"O resumo está ausente e a fonte bibliográfica não foi verificada. O título sugere foco em Software Process Improvement (SPI), potencialmente relevante ao escopo PATHCAST (processos de SW), mas sem acesso ao texto completo ou resumo verificável, não é possível confirmar se aborda process mining, modelagem estocástica, forecasting ou mineração de repositórios conforme critérios de inclusão.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""O resumo está ausente e a fonte bibliográfica não foi verificada. O título sugere foco em Software Process Improvement (SPI), potencialmente relevante ao escopo PATHCAST (processos de SW), mas sem acesso ao texto completo ou resumo verificável, não é possível confirmar se aborda process mining, modelagem estocástica, forecasting ou mineração de repositórios conforme critérios de inclusão."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tag"
46287754,Using Simulation to Visualise and Analyse Product-Process Dependencies in Software Development Projects,10.1007/978-3-540-45051-1_11,2000,springer,maybe,pending,"Título fortemente sugere relevância para IC2 (modelagem estocástica em processos de SW via 'simulation') e possível IC4 (análise de dependências produto-processo), mas ausência completa de abstract impossibilita confirmação rigorosa de escopo, metodologia, foco em processos de SW e presença de dados reais ou repositórios. Acesso ao texto completo é necessário para triagem decisiva.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Título fortemente sugere relevância para IC2 (modelagem estocástica em processos de SW via 'simulation') e possível IC4 (análise de dependências produto-processo), mas ausência completa de abstract impossibilita confirmação rigorosa de escopo, metodologia, foco em processos de SW e presença de dados reais ou repositórios. Acesso ao texto completo é necessário para triagem decisiva."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [
 "
e3b47511,Process-based software risk assessment,10.1007/3-540-59205-9_36,1995,springer,maybe,pending,"Título sugere fortemente relevância ao escopo (processo de SW com componente de risco/estocástico), mas ausência completa de abstract impede avaliação rigorosa de critérios de inclusão/exclusão em fase de texto completo. Classificação 'pending' é apropriada conforme protocolo para abstracts ausentes com título marginalmente relevante.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Título sugere fortemente relevância ao escopo (processo de SW com componente de risco/estocástico), mas ausência completa de abstract impede avaliação rigorosa de critérios de inclusão/exclusão em fase de texto completo. Classificação 'pending' é apropriada conforme protocolo para abstracts ausentes com título marginalmente relevante."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [
    ""insufficient_abstract"",
    ""full_text_requi"
