internal_id,title,doi,year,source_db,ta_decision,ta_rationale,ta_matched_ic,ta_matched_ec,raw
7cb8d3f6,Real-Life Applications of DEMO,10.1007/978-3-030-38854-6_19,2020,wos,maybe,"O resumo menciona 'Getting firm grip on software development' como uma das 8 aplicações do DEMO, sugerindo potencial relevância para processos de SW. Contudo, o abstract é genérico e não fornece detalhes suficientes sobre a natureza da aplicação (se envolve process mining, modelagem estocástica, forecasting ou mineração de repositórios). O contexto amplo (enterprise ontology, enterprise transforma",,,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O resumo menciona 'Getting firm grip on software development' como uma das 8 aplicações do DEMO, sugerindo potencial relevância para processos de SW. Contudo, o abstract é genérico e não fornece detalhes suficientes sobre a natureza da aplicação (se envolve process mining, modelagem estocástica, forecasting ou mineração de repositórios). O contexto amplo (enterprise ontology, enterprise transformation, document archives, cargo decisions) e a falta"
66cd645f,Creating a code inspection model for simulation-based decision support,,2003,snowball,maybe,"O paper desenvolve um modelo de simulação de eventos discretos para processos de inspeção de código em desenvolvimento de software, alinhado com IC2 (modelagem estocástica). Porém, a ausência de abstract verificável e a falta de clareza sobre uso de event logs reais ou repositórios de software impedem conclusão segura de inclusão.",IC2,,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O paper desenvolve um modelo de simulação de eventos discretos para processos de inspeção de código em desenvolvimento de software, alinhado com IC2 (modelagem estocástica). Porém, a ausência de abstract verificável e a falta de clareza sobre uso de event logs reais ou repositórios de software impedem conclusão segura de inclusão."",
  ""matched_ic"": [
    ""IC2""
  ],
  ""matched_ec"": [],
  ""evidence_tags"": [
    ""stochastic_modeling"",
    ""simulation"
30014548,Modeling the Failure Pathology of Software Components,10.1109/QoSA.2016.15,2016,ieee,exclude,"O paper modela comportamento de falha de componentes de software usando estados de erro e propagação, mas não aborda process mining, modelagem estocástica de processos de desenvolvimento, forecasting de métricas de processo, ou mineração de repositórios. É um trabalho de confiabilidade e arquitetura de software, não de análise de processos de desenvolvimento.",,EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper modela comportamento de falha de componentes de software usando estados de erro e propagação, mas não aborda process mining, modelagem estocástica de processos de desenvolvimento, forecasting de métricas de processo, ou mineração de repositórios. É um trabalho de confiabilidade e arquitetura de software, não de análise de processos de desenvolvimento."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC3""],
  ""evidence_tags"": [""reliability""],
  ""s"
a317544f,Autoclassify Software Defects Using Orthogonal Defect Classification,10.1007/978-3-031-10548-7_23,2022,wos,exclude,"O artigo trata de classificação automática de defeitos usando técnicas de machine learning (SVM, RFC), não abordando process mining, modelagem estocástica, forecasting de métricas de processo ou mineração de repositórios para descoberta/análise de processos de SW. A predição de categoria de impacto de defeitos não se alinha com os critérios de inclusão da SLR PATHCAST.",,EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo trata de classificação automática de defeitos usando técnicas de machine learning (SVM, RFC), não abordando process mining, modelagem estocástica, forecasting de métricas de processo ou mineração de repositórios para descoberta/análise de processos de SW. A predição de categoria de impacto de defeitos não se alinha com os critérios de inclusão da SLR PATHCAST."",
  ""matched_ic"": [],
  ""matched_ec"": [
    ""EC3""
  ],
  ""evidence_tags"": [],"
93876214,Background: Software Quality and Reliability Prediction,10.1007/978-81-322-1176-1_2,2013,springer,maybe,"Título sugere relevância potencial para forecasting em software (IC3), mas ausência completa de abstract impede avaliação confiável do escopo, método e aplicação em processos de SW. Requer acesso ao texto completo.",,,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""Título sugere relevância potencial para forecasting em software (IC3), mas ausência completa de abstract impede avaliação confiável do escopo, método e aplicação em processos de SW. Requer acesso ao texto completo."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""forecasting"", ""reliability"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""unclear"",
  ""stochastic_method"": ""unclear"",
  ""forecast_target"": ""reliabi"
03654165,Studying Task Processes for Improving Programmer Productivity,10.1109/TSE.2019.2904230,2021,wos,include,"O paper atende IC2 (modelagem estocástica em processos de SW) ao usar Markov chains para modelar task processes de programadores, e também aborda IC1 implicitamente ao analisar processos de desenvolvimento através de event-like data (capturas de tela). Estuda processos de SW reais em organização CMMI, sem exclusões decisivas.",IC2,,"```json
{
  ""decision"": ""include"",
  ""rationale"": ""O paper atende IC2 (modelagem estocástica em processos de SW) ao usar Markov chains para modelar task processes de programadores, e também aborda IC1 implicitamente ao analisar processos de desenvolvimento através de event-like data (capturas de tela). Estuda processos de SW reais em organização CMMI, sem exclusões decisivas."",
  ""matched_ic"": [""IC2""],
  ""matched_ec"": [],
  ""evidence_tags"": [
    ""software_process"",
    ""stochastic_modeling"",
  "
d43b2a98,Active distribution network planning based on active management,10.1109/CICED.2014.6991909,2014,ieee,exclude,"O paper trata de planejamento de redes de distribuição elétrica ativa, não de processos de desenvolvimento de software. Apesar de mencionar modelagem estocástica (incertezas de carga e saída de DG), não há qualquer conexão com engenharia de software, repositórios, event logs de SW ou processos de desenvolvimento.",,EC1,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper trata de planejamento de redes de distribuição elétrica ativa, não de processos de desenvolvimento de software. Apesar de mencionar modelagem estocástica (incertezas de carga e saída de DG), não há qualquer conexão com engenharia de software, repositórios, event logs de SW ou processos de desenvolvimento."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [],
  ""software_context"": ""not_software_process"",
  ""stochastic_meth"
70d018e0,Business Process Analysis Method Based on Petri Nets,10.1109/ICISCE.2017.55,2017,ieee,exclude,"O artigo trata de análise de processos de negócio genéricos usando Petri nets estocásticas, sem evidência explícita de aplicação a processos de desenvolvimento de software. Não há menção a artefatos de SW (commits, issues, PRs, logs de repositório) ou contexto de engenharia de software no título ou resumo.",,EC1,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo trata de análise de processos de negócio genéricos usando Petri nets estocásticas, sem evidência explícita de aplicação a processos de desenvolvimento de software. Não há menção a artefatos de SW (commits, issues, PRs, logs de repositório) ou contexto de engenharia de software no título ou resumo."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [""stochastic_petri_net""],
  ""software_context"": ""not_software_process"",
  """
aefea166,Simulation case studies in the print/finish industry,10.1109/WSC.1998.746021,1998,ieee,exclude,"O artigo aborda simulação de processos na indústria de impressão/acabamento, não em engenharia de software. Claramente fora do escopo de processos de desenvolvimento de SW, atendendo ao critério EC1 (domínio fora de SW sem link a SW).",,EC1,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo aborda simulação de processos na indústria de impressão/acabamento, não em engenharia de software. Claramente fora do escopo de processos de desenvolvimento de SW, atendendo ao critério EC1 (domínio fora de SW sem link a SW)."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [""simulation""],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""simulation"",
  ""forecast_target"": ""throughput"",
  ""process_dat"
4e18ea1c,Innovation by Applied Mathematics,10.1007/978-1-4614-3858-8_475,2013,springer,exclude,"Artigo de referência genérico sobre inovação em matemática aplicada, sem abstract disponível e nenhuma evidência de conexão com process mining, modelagem estocástica de processos de SW, ou forecasting em desenvolvimento de software. Título vago não permite inferir escopo específico em engenharia de software.",,EC3|EC4,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""Artigo de referência genérico sobre inovação em matemática aplicada, sem abstract disponível e nenhuma evidência de conexão com process mining, modelagem estocástica de processos de SW, ou forecasting em desenvolvimento de software. Título vago não permite inferir escopo específico em engenharia de software."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC3"", ""EC4""],
  ""evidence_tags"": [""insufficient_abstract""],
  ""software_context"": ""unclear"",
  ""sto"
a3886f88,Incentive Assignment in Hybrid Consensus Blockchain Systems in Pervasive Edge Environments,10.1109/TC.2021.3122891,2022,ieee,exclude,"O artigo trata de sistemas blockchain em ambientes edge computing, focando em consenso híbrido (PoW/PoS) e atribuição de incentivos a mineradores. Não há relação com process mining, modelagem estocástica de processos de software, forecasting de métricas de processo de desenvolvimento, ou mineração de repositórios de software. O domínio é blockchain/edge computing, não engenharia de software.",,EC1,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo trata de sistemas blockchain em ambientes edge computing, focando em consenso híbrido (PoW/PoS) e atribuição de incentivos a mineradores. Não há relação com process mining, modelagem estocástica de processos de software, forecasting de métricas de processo de desenvolvimento, ou mineração de repositórios de software. O domínio é blockchain/edge computing, não engenharia de software."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evid"
