row_idx,internal_id,title,doi,ta_decision_primary,ta_decision_verifier,verifier_model,raw
348,bc4fb94a,The research of modular software system reliability based on HMM,10.1007/978-3-642-28592-9_51,maybe,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O título menciona HMM e confiabilidade de sistemas de software modular, o que pode se alinhar a IC2 (modelagem estocástica em SW). Porém, sem abstract disponível, não é possível determinar se 'software' refere-se ao processo de desenvolvimento ou ao produto (reliability de software como artefato), o que poderia acionar EC2."",
  ""matched_ic"": [""IC2""],
  ""matched_ec"": [],
  ""evidence_tags"": [""hidden_markov_model"", ""reliability"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""unclear"",
  ""stochastic_method"": ""hidden_markov_m"
350,f107c0e2,Simplifying software metric models via hierarchical LASSO with incomplete data samples,10.1109/WCSE.2010.117,maybe,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O título menciona 'software metric models' e LASSO com dados incompletos, o que pode relacionar-se a métricas de processo de SW, mas sem abstract não é possível determinar se trata de métricas de processo/repositório ou simplesmente de qualidade de software como produto (ex: defeitos, complexidade). A ausência de abstract impede decisão definitiva."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""insufficient_abstract"", ""full_text_required"", ""defect_prediction""],
  ""software_context"": ""unclear"",
  ""stochastic_method"": ""none"",
  ""fo"
351,4c73b15f,Predicting the unpredictable: Using monte carlo simulation to predict project completion date,10.1007/978-3-319-55907-0_11,maybe,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O título menciona Monte Carlo para prever data de conclusão de projeto, o que se alinha com IC2 (modelagem estocástica) e IC3 (forecasting de métricas de processo), mas sem abstract não é possível confirmar se o domínio é desenvolvimento de software ou outro (EC1). A ausência de resumo impede decisão definitiva."",
  ""matched_ic"": [""IC2"", ""IC3""],
  ""matched_ec"": [],
  ""evidence_tags"": [""monte_carlo"", ""forecasting"", ""completion_time"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""unclear"",
  ""stochastic_method"": ""monte_car"
352,53d897a8,Discovery of functional architectures from event logs,,maybe,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O título menciona 'discovery' a partir de 'event logs', o que é compatível com process mining (IC1/IC4), mas sem abstract não é possível determinar se o domínio envolve processos de software ou outro domínio (EC1). O termo 'functional architectures' é ambíguo."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""process_mining"", ""event_log"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""unclear"",
  ""stochastic_method"": ""none"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""event_logs"",
  ""confidence"": """
353,154bfa06,Mining business rules from business process model repositories,10.1108/BPMJ-01-2014-0004,maybe,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O título menciona mineração de repositórios de modelos de processos de negócio, o que pode tangenciar IC4 se incluir processos de SW, mas sem abstract é impossível confirmar o domínio ou a aplicação a processos de desenvolvimento de software."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""unclear"",
  ""stochastic_method"": ""none"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""unclear"",
  ""confidence"": ""low""
}
```"
354,ed17c20e,Structure and content of a framework to apply process mining techniques in scampi assessments,,maybe,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O título menciona process mining em avaliações SCAMPI, que são avaliações de maturidade de processos de software (CMMI), sugerindo possível aplicação de IC1/IC4, mas sem abstract não é possível confirmar se o foco é no processo de desenvolvimento de SW ou apenas na metodologia de avaliação como domínio externo."",
  ""matched_ic"": [""IC1""],
  ""matched_ec"": [],
  ""evidence_tags"": [""process_mining"", ""software_process"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""software_development_process"",
  ""stochastic_method"": ""none"",
"
355,e189815b,Control loop model of virtual company in BPM simulation,10.1007/978-3-642-32922-7_53,maybe,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O título menciona BPM simulation e controle de processos em empresa virtual, o que poderia envolver modelagem estocástica ou process mining, mas sem abstract não é possível determinar se o domínio é software development ou outro setor, nem confirmar qualquer IC."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""simulation"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""unclear"",
  ""stochastic_method"": ""simulation"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""unclear"",
  ""confidence"": ""low""
}
```"
356,dd3daaf4,"24th International Conference on Business Process Modeling, Development, and Support, BPMDS 2023 and 28th International Conference on Exploring Modeling Methods for Systems Analysis and Development, EMMSAD 2023",,maybe,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""Este é um registro de proceedings de conferência (BPMDS/EMMSAD 2023) sem abstract disponível; a venue é relevante para process mining e modelagem de processos, mas sem abstract não é possível confirmar se algum artigo específico atende os critérios de inclusão."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""insufficient_abstract"", ""full_text_required"", ""process_mining""],
  ""software_context"": ""unclear"",
  ""stochastic_method"": ""unclear"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""unclear"",
  ""confidence"": ""low""
}
```"
357,3d967450,A probabilistic approach to building defect prediction model for platform-based product lines,,maybe,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O título sugere IC2/IC3 (modelo probabilístico para previsão de defeitos em linhas de produto de software), mas sem resumo disponível não é possível confirmar se o foco é no processo de desenvolvimento de SW ou apenas em defeitos do produto final (possível EC2). A ambiguidade justifica triagem posterior."",
  ""matched_ic"": [""IC2"", ""IC3""],
  ""matched_ec"": [],
  ""evidence_tags"": [""probabilistic_model"", ""defect_prediction"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""unclear"",
  ""stochastic_method"": ""probabilistic_model"",
"
358,84df0767,Reliability modeling and assessment for open source cloud software: A stochastic approach,10.4018/978-1-4666-7230-7.ch052,maybe,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O título menciona modelagem estocástica de confiabilidade para software open source em nuvem, o que pode se alinhar com IC2 (modelagem estocástica em processos de SW) ou IC3 (forecasting de métricas como taxa de defeitos/confiabilidade), mas sem resumo disponível não é possível confirmar se o foco é no processo de desenvolvimento ou no software como produto/sistema em operação (o que ativaria EC2)."",
  ""matched_ic"": [""IC2"", ""IC3""],
  ""matched_ec"": [],
  ""evidence_tags"": [""stochastic_modeling"", ""reliability"", ""insufficient_abstract"", ""full_text_r"
359,b7cd29b8,"Proceedings - 2024 6th International Conference on Process Mining, ICPM 2024",,maybe,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""Trata-se de anais de uma conferência dedicada a process mining (ICPM 2024), o que indica alta probabilidade de conter artigos relevantes para a SLR, mas sem abstract disponível não é possível confirmar se o registro específico cobre processos de software. Como entrada de proceedings genérica, pode ou não incluir conteúdo diretamente no escopo."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""process_mining"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""unclear"",
  ""stochastic_method"": ""unclear"",
  ""forecas"
360,c6dd7fb7,"An integrative approach to simulation model discovery: Combining system theory, process mining and fuzzy logic",10.3233/JIFS-17403,maybe,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O título menciona process mining e simulação, que são relevantes para o escopo da SLR, mas sem abstract disponível não é possível determinar se o domínio de aplicação é processos de software ou outro domínio (saúde, manufatura, etc.)."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""process_mining"", ""simulation"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""unclear"",
  ""stochastic_method"": ""unclear"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""unclear"",
  ""confidence"": ""low""
}
```"
361,5022fb1f,Practical large scale what-if queries: Case studies with software risk assessment,10.1109/ASE.2000.873661,maybe,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O título menciona 'what-if queries' e 'software risk assessment', o que pode envolver modelagem estocástica aplicada a processos de software (IC2/IC3), mas sem abstract não é possível confirmar se aborda process mining, event logs ou métricas de processo de desenvolvimento de SW."",
  ""matched_ic"": [""IC2"", ""IC3""],
  ""matched_ec"": [],
  ""evidence_tags"": [""stochastic_modeling"", ""software_process"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""unclear"",
  ""stochastic_method"": ""unclear"",
  ""forecast_target"": ""unclear"",
  ""pro"
362,0d31db29,Applying process mining techniques in software process appraisals,10.1016/j.infsof.2017.01.004,maybe,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O título menciona explicitamente 'process mining' e 'software process appraisals', sugerindo forte alinhamento com IC1 e IC4, mas a ausência de abstract impede confirmação dos critérios de inclusão/exclusão."",
  ""matched_ic"": [""IC1""],
  ""matched_ec"": [],
  ""evidence_tags"": [""process_mining"", ""software_process"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""software_development_process"",
  ""stochastic_method"": ""none"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""unclear"",
  ""confidence"": ""low""
}
```"
363,45ccd20e,Early prediction of software component reliability,10.1145/1368088.1368104,maybe,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O título menciona predição de confiabilidade de componentes de software, o que pode atender IC3 (forecasting de métricas de processo em SW) ou IC2 (modelagem estocástica), mas sem abstract disponível não é possível confirmar se o foco é no processo de desenvolvimento ou no produto/sistema em si. A confiabilidade de componentes pode referir-se ao produto de software (EC2) e não ao processo."",
  ""matched_ic"": [""IC3""],
  ""matched_ec"": [],
  ""evidence_tags"": [""reliability"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""uncle"
364,a5af6b60,Statistical testing of software based on a usage model,10.1002/spe.4380250106,maybe,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O título sugere uso de um 'usage model' para testes estatísticos de software, o que pode envolver modelagem estocástica (ex: cadeias de Markov) aplicada a processos de software — alinhado com IC2/IC3. Porém, sem abstract disponível, não é possível confirmar se o foco é no processo de desenvolvimento de SW ou apenas no software como produto testado (EC2)."",
  ""matched_ic"": [""IC2""],
  ""matched_ec"": [],
  ""evidence_tags"": [""stochastic_modeling"", ""software_process"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""unclear"",
  """
366,8fcdb777,Combining decorated classification trees with RCPS stochastic models to gain new valuable insights into software project management,,maybe,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O título menciona explicitamente 'stochastic models' (RCPS) e 'software project management', sugerindo uso de modelagem estocástica em processos de SW (IC2/IC3), mas a ausência de abstract impede confirmação do domínio e método exatos."",
  ""matched_ic"": [""IC2"", ""IC3""],
  ""matched_ec"": [],
  ""evidence_tags"": [""stochastic_modeling"", ""software_process"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""software_project_management"",
  ""stochastic_method"": ""other_stochastic"",
  ""forecast_target"": ""other_process_metric"",
  ""proces"
