internal_id,title,doi,year,QA1,QA2,QA3,QA4,QA5,QA6,QA7,QA8,qa_total,qa_include,qa_rationale,qa_scored_at,qa_model,origin
db573f61,"Modeling uncertainties involved with software development with a
stochastic Petri net",10.1111/j.1468-0394.2006.00411.x,2006.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,True,"QA1: The abstract clearly states research objectives—developing a qualitative approach for dealing with uncertainties in software development using stochastic Petri nets. QA2: The software engineering context is explicitly stated as 'software development process' and 'software project uncertainty management'. QA3: No specific data source is named (no repository, dataset name, or project identifier provided). QA4: Specific stochastic technique is formally named: 'generalized stochastic Petri net' and 'Markov process algorithm'. QA5: The abstract mentions empirical validation ('demonstrated with",2026-04-29T12:38:55.005276+00:00,claude-haiku-4-5-20251001,auxiliary
b940a63a,"Understanding Student Interactions in Capstone Courses to Improve
Learning Experiences",10.1145/3017680.3017716,2017.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,True,"QA1: Research objectives clearly stated in abstract—understanding student interactions and improving learning experiences through process mining. QA2: Software engineering context explicitly described—capstone courses, project-based learning, software development life cycle phases, team coordination. QA3: Data source described reproducibly—event logs produced by an educational software tool used in capstone courses (though tool name not explicitly given, the source is clearly identified). QA4: PM technique formally defined—explicitly mentions 'Process Mining,' deriving metrics for 'process com",2026-04-29T12:38:55.380984+00:00,claude-haiku-4-5-20251001,auxiliary
c7ed395a,"A procedure to detect problems of processes in software development
projects using Bayesian networks",10.1016/j.eswa.2014.08.015,2015.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,True,"QA1: The abstract clearly states the research objective: to present a procedure to detect problems in software development processes using Bayesian networks. QA2: Software engineering context is described—Scrum-based software development projects are explicitly mentioned as the application domain. QA3: No specific data source is identified (no repository, dataset name, company, or project details provided). QA4: Bayesian networks are explicitly named as the stochastic technique used. QA5: The abstract states the procedure was 'successfully applied' to Scrum-based projects, indicating empirical",2026-04-29T12:38:56.346663+00:00,claude-haiku-4-5-20251001,auxiliary
3b614f91,"Simulation of software maintenance process, with and without a
work-in-process limit",10.1002/smr.1599,2013.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,True,QA1: Clear research objectives stated in abstract—demonstrating that Lean-Kanban/WIP-limit approach reduces average maintenance request completion time. QA2: Software engineering context clearly described—software maintenance process with Lean-Kanban approach and WIP limits. QA3: Data sources reproducibly described—real maintenance data from Microsoft project and Chinese software firm. QA4: Stochastic technique formally defined—actor-based and event-based simulation approach for modeling maintenance process flow. QA5: Empirical validation present—two case studies using real maintenance data fr,2026-04-29T12:38:58.326880+00:00,claude-haiku-4-5-20251001,auxiliary
ca00050f,"A Comparative Study of Scrum and Kanban Approaches on a Real Case Study
Using Simulation",,2012.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,True,"QA1: The abstract clearly states the research objective—to apply software process modeling/simulation to improve a real maintenance process and compare Scrum vs Kanban approaches. QA2: The software engineering context is well-described: software maintenance, PSP/TSP process, Kanban and Scrum implementations in a real case study. QA3: A real case study with real data characteristics is mentioned as the data source, though specific project/organization names are not provided—this satisfies the reproducibility requirement minimally. QA4: The PM/stochastic technique is formally identified: agent-b",2026-04-29T12:39:03.987765+00:00,claude-haiku-4-5-20251001,auxiliary
68dbd881,Moscow Rules: A Quantitative Expose,10.1007/978-3-031-08169-9_2,2022.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,True,"QA1: Research objective is clearly stated—analyzing MoSCoW method performance for feature delivery using Monte Carlo simulation. QA2: Software engineering context is described (MoSCoW prioritization method, team feature delivery, project management setting). QA3: No data source is specified—no mention of repository, dataset, industry partner, or named project. QA4: Stochastic technique is explicitly named: Monte Carlo simulation. QA5: Empirical validation is present through quantitative analysis applying the simulation method to evaluate probabilities. QA6: No threats to validity or limitation",2026-04-29T12:39:05.164340+00:00,claude-haiku-4-5-20251001,auxiliary
608b005d,"Using simulation for understanding and reproducing distributed software
development processes in the cloud",10.1016/j.infsof.2018.07.004,2018.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,True,"QA1: The abstract clearly states research objectives—understanding software processes in Cloud-based distributed development and providing an instrument for comparing process approaches. QA2: Software engineering context is well-described—distributed software development, Cloud environment, Scrumban/Scrum/Kanban processes. QA3: Data source is reproducibly described—projects executed in Finland and Spain with real project data used for model evaluation. QA4: Stochastic technique is formally identified—a simulation model is explicitly named and used for analysis. QA5: Empirical validation is pre",2026-04-29T12:39:06.746431+00:00,claude-haiku-4-5-20251001,auxiliary
53434e77,"Modeling and simulation of open source development using an agile
practice",10.1016/j.sysarc.2006.06.005,2006.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,True,"QA1: Clear research objective stated - evaluate effects of TDD adoption on open source development using simulation. QA2: SE context well described - open source software (FLOSS) development process, specifically Test Driven Development practice in distributed environments. QA3: Data source reproducibly described - Apache HTTP Server is named as real FLOSS project used to tune the simulation model. QA4: Stochastic technique formally defined - simulation modeling approach is explicitly named as the methodology. QA5: Empirical validation present - the simulation model was tuned using real projec",2026-04-29T12:39:08.008138+00:00,claude-haiku-4-5-20251001,auxiliary
741b52c5,Software Process Evaluation from User Perceptions and Log Data,10.1002/smr.2438,2022.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,True,"QA1: Clear research objectives stated—three explicit research questions (RQ1-RQ3) about insights into employee/project performance and SDM improvements. QA2: SE context clearly described—software development methodologies, developer tools, software development process, managers and developers as stakeholders. QA3: Data source not reproducibly described—mentions 'software development tools logs' and questionnaire but no specific tool name (e.g., Jira, GitHub), project identifier, or dataset name; insufficient for reproduction. QA4: Process mining technique mentioned ('process mining to analyze ",2026-04-29T12:39:10.478721+00:00,claude-haiku-4-5-20251001,auxiliary
efbaa4df,"Statistical Learning and Software Mining for Agent Based Simulation of
Software Evolution",10.1109/ICSE.2015.279,2015.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,True,"QA1: Clear research objective stated—building an agent-based simulation tool to predict project evolution using statistical learning and software mining. QA2: Software engineering context is described (software development process, project management, developer behavior, software evolution). QA3: No specific data source named (repository, dataset name, or project origin not mentioned). QA4: Techniques formally identified: agent-based simulation, statistical learning, software mining/repository mining, and developer behavior learning model. QA5: Empirical validation present—the work involves ap",2026-04-29T12:39:11.312512+00:00,claude-haiku-4-5-20251001,auxiliary
